soldto,periode,regional,province_desc,target_revenue,total_qty_sellin,avg_price_per_ton,utilisasi_kapasitas,lag_1w_revenue,lag_4w_revenue,rolling_4w_revenue_mean,rolling_4w_revenue_std,total_kapasitas_tonase,jumlah_gudang_distributor,lag_1w_sellout,lag_1w_toko_aktif,lag_1w_sell_through_rate,rolling_4w_str_mean,lag_1w_avg_stock_toko,lag_1w_volume_sales,lag_1w_volume_order,lag_1w_n_toko_surveyed,month,quarter,week_of_year,month_sin,month_cos,week_sin,week_cos
SD-1014-02,2026-02-23,AREA 1,KEPULAUAN RIAU,401969907,352.36,1140793.2103305366,1.0578204425751894,66912919.0,497488036.0,260806490.0,193695336.43486902,333.1,2,53.779999999999994,4.0,0.9700575450834152,0.9208963500076716,180.33333333333334,202.0,385.0,3.0,2,1,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686
SD-1014-02,2026-03-02,AREA 1,KEPULAUAN RIAU,249456320,207.44,1202546.7989516584,1.015518626547284,401969907.0,144477331.0,236926957.75,157248929.94877252,204.27,1,316.09,12.0,0.8970654757331855,0.9321551414734571,331.0,258.0,429.0,3.0,3,1,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
SD-1014-02,2026-03-09,AREA 1,KEPULAUAN RIAU,183285122,178.56,1026462.3193065457,1.0400139181074077,249456320.0,334347674.0,263171705.0,144955835.0089362,171.69,2,178.95,6.0,0.8626590405582799,0.9123525652615748,213.75,277.0,359.0,4.0,3,1,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
SD-1014-02,2026-03-16,AREA 1,KEPULAUAN RIAU,105540780,95.16999999999999,1108970.9878143335,1.007729668813038,183285122.0,66912919.0,225406067.0,139818282.34718633,94.44,2,165.72,9.0,0.9280913458730204,0.9144683518119753,347.75,210.0,377.0,4.0,3,1,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
SD-1014-02,2026-03-23,AREA 1,KEPULAUAN RIAU,787270951,671.1600000000001,1173000.386301323,1.099325147426372,105540780.0,401969907.0,235063032.25,125859759.77099296,610.52,2,85.43,4.0,0.8976567303082138,0.8963681481181749,0.0,0.0,0.0,0.0,3,1,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16
SD-1014-02,2026-03-30,AREA 1,KEPULAUAN RIAU,302408524,268.33000000000004,1127002.2462265773,1.0780201246225494,787270951.0,249456320.0,331388293.25,309560707.26830417,248.91000000000003,2,600.65,10.0,0.8949430702821521,0.8958375467554166,155.0,51.0,149.0,1.0,3,1,14,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288
SD-1014-02,2026-04-06,AREA 1,KEPULAUAN RIAU,60232610,55.65,1082346.7956250142,1.1519351786513807,302408524.0,183285122.0,344626344.25,306000811.1434719,48.31,1,228.04,10.0,0.8498490347762443,0.8926350453099077,222.0,86.0,153.0,1.0,4,2,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
SD-1014-02,2026-04-13,AREA 1,KEPULAUAN RIAU,16232077,16.23,1000127.3566682953,1.1255193304304227,60232610.0,105540780.0,313863216.25,332652378.7016242,14.42,1,49.769999999999996,2.0,0.8943394619336096,0.884197074325055,263.0,100.0,164.0,2.0,4,2,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
SD-1014-02,2026-04-20,AREA 1,KEPULAUAN RIAU,125124256,109.91,1138424.571155985,1.0459648795237075,16232077.0,787270951.0,291536040.5,353631098.5880524,105.08000000000001,2,14.870000000000001,3.0,0.9162039949451665,0.8888338904842932,248.0,89.0,191.0,1.0,4,2,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
SD-1014-02,2026-04-27,AREA 1,KEPULAUAN RIAU,30443228,23.95,1271115.460912125,1.1481298426990207,125124256.0,302408524.0,125999366.75,125824058.07708131,20.86,1,99.47,10.0,0.905013110270848,0.8913514004814671,231.0,166.0,335.0,3.0,4,2,18,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557
SD-1014-02,2026-05-04,AREA 1,KEPULAUAN RIAU,372892764,351.8,1059956.6611723518,1.0332471501043485,30443228.0,60232610.0,58008042.75,48354886.3681025,340.47999999999996,2,20.62,4.0,0.8609599745469836,0.8941291354241518,0.0,0.0,0.0,0.0,5,2,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
SD-1014-02,2026-05-11,AREA 1,KEPULAUAN RIAU,258633915,213.06,1213901.7312540256,1.161786293593637,372892764.0,16232077.0,136173081.25,165048408.16099054,183.39,1,332.08,10.0,0.9439453967042241,0.9065306191168054,338.0,142.0,296.0,2.0,5,2,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
SD-1014-02,2026-05-18,AREA 1,KEPULAUAN RIAU,319223124,285.77,1117063.06760461,1.0221403168273726,258633915.0,125124256.0,196773540.75,150160003.15800127,279.58,1,181.73,8.0,0.8529521799984896,0.8907176653801363,109.5,166.0,325.0,3.0,5,2,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
SD-1014-02,2026-05-25,AREA 1,KEPULAUAN RIAU,243565533,217.01999999999998,1122318.3198636845,1.0253720280948724,319223124.0,30443228.0,245298257.75,150649446.77232707,211.64999999999998,2,255.10999999999999,8.0,0.8927108901315433,0.88764211034531,234.5,186.0,90.0,2.0,5,2,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
SD-1014-02,2026-06-01,AREA 1,KEPULAUAN RIAU,201836083,167.97,1201619.7593844282,1.138702383655184,243565533.0,372892764.0,298578834.0,59359938.06848248,147.51,1,200.61,11.0,0.9243848067281908,0.903498318390612,238.0,100.0,87.0,2.0,6,2,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
SD-1014-02,2026-06-08,AREA 1,KEPULAUAN RIAU,60795279,57.08,1065088.7937826219,1.1573395869141145,201836083.0,258633915.0,255814663.75,48622043.67294526,49.32,2,150.49,6.0,0.8959337443630563,0.8914954053053199,227.0,92.0,249.0,2.0,6,2,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
SD-1014-02,2026-06-15,AREA 1,KEPULAUAN RIAU,402975898,375.2,1074029.550265737,1.035091562704382,60795279.0,319223124.0,206355004.75,108523254.29736887,362.48,2,51.12,10.0,0.8955849867580611,0.902153606995213,219.5,102.0,258.0,2.0,6,2,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
SD-1014-02,2026-06-29,AREA 1,KEPULAUAN RIAU,586522203,521.27,1125179.2578667628,1.1123511349846116,402975898.0,243565533.0,227293198.25,140829473.3606287,468.62,2,328.29,7.0,0.8749733242277901,0.8977192155192745,356.0,14.0,183.0,1.0,6,2,27,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054
SD-1014-02,2026-07-06,AREA 1,KEPULAUAN RIAU,444581591,424.98,1046123.5364929283,1.150055444752647,586522203.0,201836083.0,313032365.75,230126553.08343083,369.53,2,459.14,14.0,0.8808103117230934,0.8868255917680002,426.0,76.0,306.0,2.0,7,3,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
SD-1014-02,2026-07-13,AREA 1,KEPULAUAN RIAU,401962230,350.72,1146105.77822463,1.0534346242923551,444581591.0,60795279.0,373718742.75,222922954.74378294,332.93,2,401.22999999999996,12.0,0.944114994961763,0.8988709044176769,269.0,32.0,172.0,1.0,7,3,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
SD-1014-02,2026-07-20,AREA 1,KEPULAUAN RIAU,61321755,49.96,1227416.787947,1.1308281731941663,401962230.0,402975898.0,459010480.5,87296066.2500137,44.18,1,316.53999999999996,6.0,0.902543313682045,0.9006104861486729,0.0,0.0,0.0,0.0,7,3,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
SD-1014-02,2026-07-27,AREA 1,KEPULAUAN RIAU,248819129,212.29,1172071.7757750354,1.0635771010231911,61321755.0,586522203.0,373596944.75,222633008.29300466,199.60000000000002,2,46.46,5.0,0.9299437690264674,0.9143530973483422,288.0,92.0,230.0,2.0,7,3,31,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566
SD-1014-02,2026-08-03,AREA 1,KEPULAUAN RIAU,207041552,194.94,1062078.2875716484,1.0884421502824038,248819129.0,444581591.0,289171176.25,173606706.1877014,179.1,2,188.48000000000002,9.0,0.8878420609617947,0.9161110346580176,184.33333333333334,145.0,413.0,2.0,8,3,32,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
SD-1014-02,2026-08-10,AREA 1,KEPULAUAN RIAU,135707750,106.94999999999999,1268889.5494259421,1.184385250898643,207041552.0,401962230.0,229786166.5,140124261.44280827,90.30000000000001,2,176.44,11.0,0.9050989583923793,0.9063570255156717,128.0,166.0,198.0,2.0,8,3,33,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
SD-1014-02,2026-08-17,AREA 1,KEPULAUAN RIAU,394456716,344.13,1146243.2933413743,1.1581409046866493,135707750.0,61321755.0,163222546.5,82437280.22654817,297.14,1,94.84,11.0,0.88676943555218,0.9024135559832054,423.0,101.0,203.0,1.0,8,3,34,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
SD-1014-02,2026-08-24,AREA 1,KEPULAUAN RIAU,158950211,139.97,1135601.9121524675,0.9999999285561243,394456716.0,248819129.0,246506286.75,109130594.22753039,139.97,1,304.1,6.0,0.8836776542679322,0.8908470272935716,87.0,44.0,125.0,1.0,8,3,35,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
SD-1014-02,2026-08-31,AREA 1,KEPULAUAN RIAU,335526040,296.59,1131278.9665437485,1.029611850669588,158950211.0,207041552.0,224039057.25,117430931.96315488,288.06,1,124.76,2.0,0.8913337935747808,0.891719960446818,441.0,40.0,151.0,1.0,8,3,36,-0.8660254037844385,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359
SD-1014-02,2026-09-07,AREA 1,KEPULAUAN RIAU,100125151,96.25,1040261.2010118233,1.0664818762900967,335526040.0,135707750.0,256160179.25,128300997.09800236,90.25,2,259.40999999999997,6.0,0.8746417318641313,0.884105653814756,350.5,94.0,245.0,2.0,9,3,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
SD-1014-02,2026-09-14,AREA 1,KEPULAUAN RIAU,264329945,241.09,1096395.2633292438,0.9999999585217156,100125151.0,394456716.0,247264529.5,140125003.1934322,241.09,2,89.25999999999999,5.0,0.9273765270258153,0.8942574266831649,286.0,245.0,176.0,3.0,9,3,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
SD-1014-02,2026-09-21,AREA 1,KEPULAUAN RIAU,218629002,208.24,1049889.5097056516,1.0650572286693316,264329945.0,158950211.0,214732836.75,105352573.24288669,195.52,2,226.99,8.0,0.9415155775222707,0.9087169074967495,113.0,19.0,29.0,1.0,9,3,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
SD-1014-02,2026-09-28,AREA 1,KEPULAUAN RIAU,261325060,227.84,1146967.382945603,1.0414590189944226,218629002.0,335526040.0,229652534.5,98844293.90204026,218.76999999999998,2,187.18,14.0,0.8988666491132036,0.9106001213813552,100.0,74.0,179.0,1.0,9,3,40,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232
SD-1014-02,2026-10-05,AREA 1,KEPULAUAN RIAU,44839909,41.19,1088611.2676350407,1.2125401199469765,261325060.0,100125151.0,211102289.5,76872376.1772898,33.97,2,207.82,12.0,0.9121312801908672,0.9199725084630392,415.5,140.0,100.0,2.0,10,4,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
SD-1014-02,2026-10-12,AREA 1,KEPULAUAN RIAU,496250039,462.42,1073158.6615380247,1.0976026323854113,44839909.0,264329945.0,197280979.0,103748455.50907768,421.29999999999995,2,36.66,8.0,0.8900216338864689,0.9106337851782026,275.0,149.0,146.0,2.0,10,4,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
SD-1014-02,2026-10-19,AREA 1,KEPULAUAN RIAU,542995713,486.12,1116999.304348735,1.074654557872122,496250039.0,218629002.0,255261002.5,185949301.83334872,452.35,2,428.1,13.0,0.9257817368240618,0.9067003250036504,175.0,50.0,42.0,1.0,10,4,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
SD-1014-02,2026-10-26,AREA 1,KEPULAUAN RIAU,73000432,58.55,1246804.7742434202,1.003083604063114,542995713.0,261325060.0,336352680.25,230128477.10324547,58.37,1,445.61,10.0,0.9166666478098691,0.9111503246778168,308.0,72.0,199.0,1.0,10,4,44,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548
SD-1014-02,2026-11-02,AREA 1,KEPULAUAN RIAU,429206494,371.14,1156454.3903525788,1.0499900684643655,73000432.0,44839909.0,289271523.25,266918258.02524495,353.47,2,50.57,2.0,0.8637060864720604,0.899044026248115,247.33333333333334,252.0,470.0,4.0,11,4,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
SD-1014-02,2026-11-09,AREA 1,KEPULAUAN RIAU,174550577,153.68,1135805.346446815,1.1173475994367021,429206494.0,496250039.0,385363169.5,213414021.31342083,137.54,1,329.86,9.0,0.8887751013424827,0.8987323931121185,312.75,232.0,417.0,3.0,11,4,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007
SD-1014-02,2026-11-16,AREA 1,KEPULAUAN RIAU,337369426,337.88,998488.8599950025,1.1775694009838846,174550577.0,542995713.0,304938304.0,218258294.11180416,286.93,1,139.92000000000002,8.0,0.9104632411202993,0.8949027691861778,265.3333333333333,114.0,210.0,3.0,11,4,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564
SD-1014-02,2026-11-23,AREA 1,KEPULAUAN RIAU,117533170,105.23,1116916.8376967749,1.1216157406080005,337369426.0,73000432.0,253531732.25,159916597.07882982,93.82,2,295.15999999999997,8.0,0.873564553286239,0.8841272455552703,302.0,249.0,334.0,2.0,11,4,48,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321
SD-1014-02,2026-12-07,AREA 1,KEPULAUAN RIAU,197697114,168.87,1170705.8819976381,1.012410011246402,117533170.0,429206494.0,264664916.75,143907634.07997245,166.8,1,94.65,13.0,0.8994582438982948,0.893065284911829,456.0,15.0,154.0,1.0,12,4,50,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052
SD-1014-02,2026-12-14,AREA 1,KEPULAUAN RIAU,158179192,126.95,1245995.900276022,1.09119811834295,197697114.0,174550577.0,206787571.75,93344932.27403906,116.34,1,156.60999999999999,2.0,0.9273997200568649,0.9027214395904245,64.0,89.0,65.0,1.0,12,4,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
SD-1014-02,2026-12-21,AREA 1,KEPULAUAN RIAU,14488763,11.17,1297112.8047333888,0.9999991047456538,158179192.0,337369426.0,202694725.5,95562151.38752885,11.17,1,109.64,7.0,0.8636470371290242,0.8910173885926058,0.0,0.0,0.0,0.0,12,4,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0
SD-1014-03,2025-12-29,AREA 1,KEPULAUAN RIAU,449747108,406.31,1106906.2955155843,1.064697839088679,,,,0.0,381.62,2,,,,,0.0,0.0,0.0,0.0,12,4,1,-2.4492935982947064e-16,1.0,0.12053668025532305,0.992708874098054
SD-1014-03,2026-01-05,AREA 1,KEPULAUAN RIAU,105845148,99.27,1066234.8880593444,0.999999899264642,449747108.0,,,0.0,99.27,1,357.40000000000003,14.0,0.8796239108162757,,0.0,0.0,0.0,0.0,1,1,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
SD-1014-03,2026-01-12,AREA 1,KEPULAUAN RIAU,380628936,340.07,1119266.400468539,1.1404090831519422,105845148.0,,277796128.0,243175407.97934482,298.2,2,91.58,4.0,0.922534408931761,0.9010791598740183,0.0,0.0,0.0,0.0,1,1,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
SD-1014-03,2026-01-19,AREA 1,KEPULAUAN RIAU,102829894,102.26,1005572.8920816651,1.0128762863632839,380628936.0,,312073730.6666667,181912071.22311047,100.96,1,295.15000000000003,6.0,0.8679095225127322,0.8900226140869231,290.0,178.0,94.0,2.0,1,1,4,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099
SD-1014-03,2026-01-26,AREA 1,KEPULAUAN RIAU,48583576,44.99,1079874.7544177028,1.2100588461380188,102829894.0,449747108.0,259762771.5,181678507.9021035,37.18,1,88.96,5.0,0.8699392851614232,0.885001781855548,0.0,0.0,0.0,0.0,1,1,5,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564
SD-1014-03,2026-02-02,AREA 1,KEPULAUAN RIAU,396118737,337.32,1174311.4112916102,1.095088105214164,48583576.0,105845148.0,159471888.5,149767375.55912867,308.03,2,37.79,2.0,0.8399642498412424,0.8750868666117897,403.0,198.0,218.0,3.0,2,1,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
SD-1014-03,2026-02-09,AREA 1,KEPULAUAN RIAU,285382016,285.02,1001270.1073163251,1.0328682358083623,396118737.0,380628936.0,232040285.75,181981697.6476844,275.95000000000005,2,302.64,7.0,0.8971895856400574,0.8687506607888638,157.0,135.0,167.0,3.0,2,1,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
SD-1014-03,2026-02-16,AREA 1,KEPULAUAN RIAU,169607656,138.56,1224073.6414496505,0.9999999278291045,285382016.0,102829894.0,208228555.75,161090837.82840765,138.56,1,264.33,9.0,0.9274085703666912,0.8836254227523536,127.0,58.0,225.0,2.0,2,1,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
SD-1014-03,2026-02-23,AREA 1,KEPULAUAN RIAU,29735652,27.58,1078159.5800726686,1.1913601765182824,169607656.0,48583576.0,224922996.25,149575680.6448957,23.15,1,119.63,7.0,0.8633804226775098,0.8819857071313753,267.5,76.0,164.0,2.0,2,1,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686
SD-1014-03,2026-03-02,AREA 1,KEPULAUAN RIAU,444328636,412.12,1078153.5116433683,1.0793002021972502,29735652.0,396118737.0,220211015.25,157090578.8418855,381.84000000000003,2,23.41,5.0,0.84880317302278,0.8841954379267596,260.0,23.0,105.0,1.0,3,1,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
SD-1014-03,2026-03-09,AREA 1,KEPULAUAN RIAU,516210532,427.24,1208244.8270703861,1.0671395477285557,444328636.0,285382016.0,232263490.0,175818545.33543363,400.36,2,360.17,12.0,0.8739444609835859,0.8783841567626417,368.5,124.0,291.0,2.0,3,1,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
SD-1014-03,2026-03-16,AREA 1,KEPULAUAN RIAU,201923404,173.0,1167187.238890911,1.1723249188639344,516210532.0,169607656.0,289970619.0,228925298.2656499,147.57,2,392.22,11.0,0.9180319979863311,0.8760400136675517,271.0,96.0,176.0,1.0,3,1,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
SD-1014-03,2026-04-06,AREA 1,KEPULAUAN RIAU,381289286,336.19,1134148.174123318,1.061607898774539,201923404.0,29735652.0,298049556.0,223773969.94360724,316.68,1,153.79,14.0,0.8889594861873129,0.8824347795450024,0.0,0.0,0.0,0.0,4,2,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
SD-1014-03,2026-04-13,AREA 1,KEPULAUAN RIAU,613301798,571.45,1073237.8812977883,1.0929102627247642,381289286.0,444328636.0,385937964.5,134490868.40013528,522.87,2,295.63,6.0,0.8793539106054936,0.8900724639406808,41.0,23.0,37.0,1.0,4,2,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
SD-1014-03,2026-04-20,AREA 1,KEPULAUAN RIAU,310673820,314.47,987928.2924308107,1.0706819287500622,613301798.0,516210532.0,428181255.0,178335116.13961768,293.71,1,517.37,11.0,0.9053635330236498,0.8979272319506968,255.66666666666666,209.0,169.0,3.0,4,2,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
SD-1014-03,2026-04-27,AREA 1,KEPULAUAN RIAU,122247290,94.11,1298982.860590494,0.9999998937413778,310673820.0,201923404.0,376797077.0,174076371.76613653,94.11,1,287.52,6.0,0.9143002221420096,0.8969942879896164,325.5,156.0,175.0,2.0,4,2,18,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557
SD-1014-03,2026-05-04,AREA 1,KEPULAUAN RIAU,500291492,469.78999999999996,1064925.7782216358,1.0556841182066894,122247290.0,381289286.0,356878048.5,202924839.44347942,445.01,2,88.9,5.0,0.9446391515631547,0.910914204333577,438.5,154.0,207.0,1.0,5,2,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
SD-1014-03,2026-05-11,AREA 1,KEPULAUAN RIAU,381342372,344.03999999999996,1108424.4881867084,1.056050062740191,500291492.0,613301798.0,386628600.0,215998917.7376555,325.78,2,427.65,13.0,0.9103003275867873,0.9186508085789004,460.5,97.0,162.0,2.0,5,2,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
SD-1014-03,2026-05-18,AREA 1,KEPULAUAN RIAU,362648212,325.82,1113032.3518190305,1.0663044552197782,381342372.0,310673820.0,328638743.5,158285089.92624018,305.56,2,312.67,9.0,0.9088187155906665,0.9195146042206545,0.0,0.0,0.0,0.0,5,2,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
SD-1014-03,2026-05-25,AREA 1,KEPULAUAN RIAU,304620304,264.40999999999997,1152075.5360207432,1.1398947603080374,362648212.0,122247290.0,341632341.5,158451969.79339728,231.96,2,292.86,11.0,0.8988398226370444,0.9156495043444133,194.33333333333334,172.0,191.0,3.0,5,2,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
SD-1014-03,2026-06-01,AREA 1,KEPULAUAN RIAU,421641745,369.48,1141176.0679556115,1.0348709902565336,304620304.0,500291492.0,387225595.0,82150656.79105625,357.03,2,243.6,11.0,0.9212964365456514,0.9098138255900374,165.0,127.0,36.0,2.0,6,2,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
SD-1014-03,2026-06-08,AREA 1,KEPULAUAN RIAU,172558249,150.42,1147176.1569487997,0.9999999335194832,421641745.0,381342372.0,367563158.25,48649494.256441616,150.42,1,326.32,14.0,0.8831871580819758,0.9030355332138345,91.0,68.0,158.0,1.0,6,2,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
SD-1014-03,2026-06-15,AREA 1,KEPULAUAN RIAU,301384215,257.67999999999995,1169606.5014899685,1.1468244627342352,172558249.0,362648212.0,315367127.5,106520209.77266145,224.69,2,135.89,7.0,0.9034037426270614,0.9016817899729332,308.5,103.0,167.0,2.0,6,2,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
