year_month,province_desc,district_desc,brand,material_desc,soldto_desc,segment,total_revenue,total_quantity,avg_price_per_ton,n_transactions,year,month
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku 02,FB,234472874,213.5,78157624.66666667,3,2026,2
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku 02,MB,63927235,53.019999999999996,31963617.5,2,2026,2
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku 03,FB,108115805,106.83,108115805.0,1,2026,2
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku 03,MB,392107616,351.53999999999996,130702538.66666667,3,2026,2
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku 01,FB,63120979,49.27,63120979.0,1,2026,2
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku 01,MB,40634665,31.33,40634665.0,1,2026,2
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku 02,MB,81715166,78.07,81715166.0,1,2026,2
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku 03,FB,147104460,121.63,73552230.0,2,2026,2
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku 03,MB,255387878,206.78,127693939.0,2,2026,2
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku 02,MB,127725627,118.62,127725627.0,1,2026,2
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku 03,FB,36293060,33.83,36293060.0,1,2026,2
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku 01,MB,88211677,73.7,88211677.0,1,2026,2
2026-02,MALUKU,KOTA AMBON,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku 03,MB,289344897,243.42000000000002,144672448.5,2,2026,2
2026-02,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku Utara 01,FB,74542032,67.7,74542032.0,1,2026,2
2026-02,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku Utara 01,MB,56953382,48.32,56953382.0,1,2026,2
2026-02,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku Utara 02,MB,155928071,131.39,77964035.5,2,2026,2
2026-02,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku Utara 01,FB,80856816,65.8,80856816.0,1,2026,2
2026-02,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku Utara 02,MB,32091110,31.18,32091110.0,1,2026,2
2026-02,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku Utara 03,FB,100508530,96.07,100508530.0,1,2026,2
2026-02,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku Utara 03,MB,172568436,168.79000000000002,86284218.0,2,2026,2
2026-02,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku Utara 01,MB,179525916,138.5,179525916.0,1,2026,2
2026-02,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku Utara 03,MB,99571547,103.87,99571547.0,1,2026,2
2026-02,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 01,MB,162254389,147.07,162254389.0,1,2026,2
2026-02,MALUKU UTARA,KABUPATEN HALMAHERA UTARA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 03,FB,118386664,113.43,118386664.0,1,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku Utara 01,MB,101862886,81.69,50931443.0,2,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku Utara 02,MB,161776115,125.06,161776115.0,1,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen PCC Premium,PT Distributor Maluku Utara 03,FB,338288293,314.40999999999997,112762764.33333333,3,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku Utara 01,FB,331812578,283.21999999999997,110604192.66666667,3,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku Utara 01,MB,69683938,67.59,69683938.0,1,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku Utara 03,FB,227479130,219.24,113739565.0,2,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Portland Komposit,PT Distributor Maluku Utara 03,MB,147412432,121.88,73706216.0,2,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku Utara 01,MB,119457246,104.25999999999999,59728623.0,2,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku Utara 02,MB,33875307,26.62,33875307.0,1,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Portland Tipe I,PT Distributor Maluku Utara 03,FB,129802258,116.53,64901129.0,2,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 01,MB,27997640,22.0,27997640.0,1,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 02,FB,121302094,109.05,121302094.0,1,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 02,MB,17930358,13.82,17930358.0,1,2026,2
2026-02,MALUKU UTARA,KOTA TERNATE,Atlas,Atlas Semen Tecton Khusus,PT Distributor Maluku Utara 03,MB,138290803,112.17,138290803.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 01,FB,147548997,127.95,147548997.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 01,MB,140879009,118.21000000000001,70439504.5,2,2026,2
2026-02,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 03,FB,50130002,46.010000000000005,25065001.0,2,2026,2
2026-02,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 03,MB,125869585,114.38,125869585.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Barat 01,MB,15529955,12.45,15529955.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 01,MB,217358029,182.54,108679014.5,2,2026,2
2026-02,NUSA TENGGARA BARAT,KABUPATEN LOMBOK BARAT,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 02,FB,235570946,202.3,117785473.0,2,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 01,FB,251082037,254.1,125541018.5,2,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 01,MB,24668590,23.42,24668590.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 02,FB,85030235,77.99,85030235.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 02,MB,247149135,200.17,82383045.0,3,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 03,FB,118613108,104.87,118613108.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Barat 03,MB,111645860,104.89,111645860.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 01,FB,173816489,134.49,173816489.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 01,MB,114494357,111.4,114494357.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 02,FB,142093554,148.13,142093554.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Barat 03,FB,85219299,86.46,85219299.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Barat 02,FB,171294100,148.48,171294100.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Barat 02,MB,77979674,65.28999999999999,38989837.0,2,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Barat 03,MB,286576587,237.48000000000002,143288293.5,2,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 01,FB,78071024,78.1,78071024.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 02,FB,165361253,143.31,165361253.0,1,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 02,MB,185811046,149.07,92905523.0,2,2026,2
2026-02,NUSA TENGGARA BARAT,KOTA MATARAM,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Barat 03,MB,43066038,42.79,43066038.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 01,FB,209485035,200.51999999999998,104742517.5,2,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 01,MB,182657168,151.29,91328584.0,2,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 03,FB,71247068,64.49,71247068.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 03,MB,166530101,144.82,83265050.5,2,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 01,MB,287108493,274.87,95702831.0,3,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 01,FB,42414044,41.84,42414044.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 01,MB,117162889,99.01,117162889.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 03,FB,180056215,174.42000000000002,90028107.5,2,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 01,FB,93577309,80.03999999999999,46788654.5,2,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 01,MB,139665296,112.23,139665296.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 02,FB,31422918,28.65,31422918.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 03,FB,179417509,172.68,59805836.333333336,3,2026,2
2026-02,NUSA TENGGARA TIMUR,KABUPATEN KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 03,MB,135994264,117.72,135994264.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 01,MB,83097161,82.35,83097161.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen PCC Premium,PT Distributor Nusa Tenggara Timur 03,MB,141404653,140.6,141404653.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 01,FB,143395334,149.3,143395334.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 01,MB,316429726,267.45,158214863.0,2,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 02,FB,152660497,117.68,152660497.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 02,MB,115915887,93.9,115915887.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Komposit,PT Distributor Nusa Tenggara Timur 03,FB,266909080,255.61,133454540.0,2,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 01,FB,75943332,59.45,75943332.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 01,MB,82592189,78.74,27530729.666666668,3,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 02,FB,105859387,90.56,105859387.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 02,MB,204713431,198.95,102356715.5,2,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Nusa Tenggara Timur 03,FB,56187672,48.53,28093836.0,2,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 01,FB,265517299,233.04,88505766.33333333,3,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 01,MB,135526268,133.14,135526268.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 02,FB,57347876,58.43,57347876.0,1,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 02,MB,236164612,200.85000000000002,78721537.33333333,3,2026,2
2026-02,NUSA TENGGARA TIMUR,KOTA KUPANG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Nusa Tenggara Timur 03,FB,241055300,221.66000000000003,120527650.0,2,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen PCC Premium,PT Distributor Papua 02,FB,68533290,68.04,68533290.0,1,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen PCC Premium,PT Distributor Papua 03,FB,14847624,12.05,14847624.0,1,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua 02,FB,40885843,35.82,40885843.0,1,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua 02,MB,109621518,85.79,109621518.0,1,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua 03,MB,82482729,78.91,82482729.0,1,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua 02,MB,199931634,184.7,99965817.0,2,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua 03,FB,156104671,144.46,78052335.5,2,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 01,FB,215222736,186.35000000000002,107611368.0,2,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 01,MB,98430229,91.7,98430229.0,1,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 02,FB,261330253,229.0,130665126.5,2,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 02,MB,228394999,184.57,114197499.5,2,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 03,FB,149717754,116.4,149717754.0,1,2026,2
2026-02,PAPUA,KABUPATEN JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 03,MB,52133784,40.19,52133784.0,1,2026,2
2026-02,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen PCC Premium,PT Distributor Papua 01,MB,178105368,145.16,178105368.0,1,2026,2
2026-02,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen PCC Premium,PT Distributor Papua 02,FB,184273735,142.15,184273735.0,1,2026,2
2026-02,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen PCC Premium,PT Distributor Papua 03,MB,76542457,77.59,76542457.0,1,2026,2
2026-02,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua 01,MB,253912390,237.1,126956195.0,2,2026,2
2026-02,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua 02,FB,195035969,167.45,97517984.5,2,2026,2
2026-02,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua 03,FB,12990328,10.02,12990328.0,1,2026,2
2026-02,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua 01,MB,184855214,173.39,92427607.0,2,2026,2
2026-02,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua 03,FB,57569656,46.9,57569656.0,1,2026,2
2026-02,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua 03,MB,44197053,45.95,44197053.0,1,2026,2
2026-02,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 01,MB,88432675,85.6,88432675.0,1,2026,2
2026-02,PAPUA,KOTA JAYAPURA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua 03,FB,197974415,184.0,98987207.5,2,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 01,FB,141455476,115.34,70727738.0,2,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 01,MB,88414153,70.04,88414153.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 02,FB,71276378,57.99,71276378.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 02,MB,84398100,72.88,84398100.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 03,MB,71447228,60.77,71447228.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua Barat 01,FB,88574901,68.66,88574901.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua Barat 03,MB,126873004,104.58,126873004.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua Barat 01,FB,88962641,92.06,88962641.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua Barat 01,MB,99044301,89.52,99044301.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua Barat 02,MB,162165156,131.57,162165156.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua Barat 03,MB,99381945,100.8,99381945.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua Barat 01,FB,139196543,136.22,139196543.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua Barat 01,MB,109538888,95.44,54769444.0,2,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua Barat 02,FB,104797284,106.56,104797284.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua Barat 02,MB,136267740,127.6,136267740.0,1,2026,2
2026-02,PAPUA BARAT,KABUPATEN MANOKWARI,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua Barat 03,FB,162668401,140.56,162668401.0,1,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 01,FB,62923755,60.81,62923755.0,1,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 01,MB,99097190,76.55,99097190.0,1,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 02,FB,140819878,126.75999999999999,70409939.0,2,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 02,MB,137588170,106.07,137588170.0,1,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen PCC Premium,PT Distributor Papua Barat 03,MB,196174325,173.28,98087162.5,2,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua Barat 01,FB,123095711,116.02,123095711.0,1,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua Barat 01,MB,57070961,57.15,57070961.0,1,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua Barat 02,FB,198055076,164.3,99027538.0,2,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen Portland Komposit,PT Distributor Papua Barat 03,MB,273970136,261.6,136985068.0,2,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua Barat 02,MB,181594960,139.94,181594960.0,1,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua Barat 03,FB,148145312,144.2,148145312.0,1,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen Portland Tipe I,PT Distributor Papua Barat 03,MB,172466875,141.99,172466875.0,1,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua Barat 01,FB,22377326,17.27,22377326.0,1,2026,2
2026-02,PAPUA BARAT,KOTA SORONG,Atlas,Atlas Semen Tecton Khusus,PT Distributor Papua Barat 02,FB,252581773,230.26,84193924.33333333,3,2026,2
2026-02,RIAU,KABUPATEN KAMPAR,Fonda,Fonda Semen PCC Premium,PT Distributor Riau 01,MB,55641716,55.69,55641716.0,1,2026,2
2026-02,RIAU,KABUPATEN KAMPAR,Fonda,Fonda Semen PCC Premium,PT Distributor Riau 02,MB,50221945,44.93,50221945.0,1,2026,2
2026-02,RIAU,KABUPATEN KAMPAR,Fonda,Fonda Semen PCC Premium,PT Distributor Riau 03,FB,137192184,120.13,137192184.0,1,2026,2
2026-02,RIAU,KABUPATEN KAMPAR,Fonda,Fonda Semen PCC Premium,PT Distributor Riau 03,MB,44957570,35.0,44957570.0,1,2026,2
2026-02,RIAU,KABUPATEN KAMPAR,Fonda,Fonda Semen Portland Komposit,PT Distributor Riau 01,FB,34435447,26.85,34435447.0,1,2026,2
2026-02,RIAU,KABUPATEN KAMPAR,Fonda,Fonda Semen Portland Komposit,PT Distributor Riau 01,MB,18273921,15.54,18273921.0,1,2026,2
2026-02,RIAU,KABUPATEN KAMPAR,Fonda,Fonda Semen Portland Tipe I,PT Distributor Riau 02,MB,16177171,15.56,16177171.0,1,2026,2
2026-02,RIAU,KABUPATEN KAMPAR,Fonda,Fonda Semen Portland Tipe I,PT Distributor Riau 03,FB,89893819,92.52,89893819.0,1,2026,2
2026-02,RIAU,KABUPATEN KAMPAR,Fonda,Fonda Semen Tecton Khusus,PT Distributor Riau 01,MB,98068429,77.45,98068429.0,1,2026,2
2026-02,RIAU,KABUPATEN KAMPAR,Fonda,Fonda Semen Tecton Khusus,PT Distributor Riau 02,FB,105755678,86.5,105755678.0,1,2026,2
